carpeta,categoria,video_name,video_path,fps,frame_count,width,height,duration,resolution
1,NÚMEROS 1 AL 50,CINCUENTA,1/NÚMEROS 1 AL 50/CINCUENTA.mp4,29.97,67,1280,720,2.235568902235569,1280x720
1,NÚMEROS 1 AL 50,OCHO,1/NÚMEROS 1 AL 50/OCHO.mp4,29.97,71,1280,720,2.3690357023690356,1280x720
1,PREGUNTAS,CUÁNTOS,1/PREGUNTAS/CUÁNTOS.mp4,29.97,51,1280,720,1.7017017017017018,1280x720
1,PREGUNTAS,PREGUNTAS,1/PREGUNTAS/PREGUNTAS.mp4,29.97,67,1280,720,2.235568902235569,1280x720
1,PREGUNTAS,DÓNDE,1/PREGUNTAS/DÓNDE.mp4,29.97,60,1280,720,2.002002002002002,1280x720
1,PREGUNTAS,QUÉ,1/PREGUNTAS/QUÉ.mp4,29.97,50,1280,720,1.6683350016683351,1280x720
1,PREGUNTAS,CUÁL,1/PREGUNTAS/CUÁL.mp4,29.97,62,1280,720,2.0687354020687354,1280x720
1,PREGUNTAS,PARA_QUÉ,1/PREGUNTAS/PARA_QUÉ.mp4,29.97,77,1280,720,2.569235902569236,1280x720
1,PREGUNTAS,POR_QUÉ,1/PREGUNTAS/POR_QUÉ.mp4,29.97,62,1280,720,2.0687354020687354,1280x720
1,PREGUNTAS,CUÁNDO,1/PREGUNTAS/CUÁNDO.mp4,29.97,55,1280,720,1.8351685018351687,1280x720
1,PREGUNTAS,CÓMO,1/PREGUNTAS/CÓMO.mp4,29.97,74,1280,720,2.469135802469136,1280x720
1,PREGUNTAS,QUIÉN(OPCIÓN_A),1/PREGUNTAS/QUIÉN(OPCIÓN_A).mp4,29.97,78,1280,720,2.6026026026026026,1280x720
1,PREGUNTAS,QUIÉN(OPCIÓN_B),1/PREGUNTAS/QUIÉN(OPCIÓN_B).mp4,29.97,69,1280,720,2.3023023023023024,1280x720
1,PRONOMBRES,PRONOMBRES,1/PRONOMBRES/PRONOMBRES.mp4,29.97,88,1280,720,2.9362696029362696,1280x720
1,PRONOMBRES,TÚ,1/PRONOMBRES/TÚ.mp4,29.97,79,1280,720,2.6359693026359694,1280x720
1,PRONOMBRES,NOSOTROS,1/PRONOMBRES/NOSOTROS.mp4,29.97,103,1280,720,3.4367701034367704,1280x720
1,PRONOMBRES,ÉL,1/PRONOMBRES/ÉL.mp4,29.97,81,1280,720,2.7027027027027026,1280x720
1,PRONOMBRES,USTEDES,1/PRONOMBRES/USTEDES.mp4,29.97,100,1280,720,3.3366700033366703,1280x720
1,PRONOMBRES,ELLA,1/PRONOMBRES/ELLA.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
1,PRONOMBRES,NUESTRO,1/PRONOMBRES/NUESTRO.mp4,29.97,96,1280,720,3.2032032032032034,1280x720
1,PRONOMBRES,ELLOS,1/PRONOMBRES/ELLOS.mp4,29.97,126,1280,720,4.2042042042042045,1280x720
1,PRONOMBRES,ELLAS,1/PRONOMBRES/ELLAS.mp4,29.97,105,1280,720,3.5035035035035036,1280x720
1,PRONOMBRES,SUYO,1/PRONOMBRES/SUYO.mp4,29.97,80,1280,720,2.6693360026693362,1280x720
1,PRONOMBRES,TUYO,1/PRONOMBRES/TUYO.mp4,29.97,82,1280,720,2.7360694027360695,1280x720
1,PRONOMBRES,MÍO,1/PRONOMBRES/MÍO.mp4,29.97,74,1280,720,2.469135802469136,1280x720
1,PRONOMBRES,YO,1/PRONOMBRES/YO.mp4,29.97,78,1280,720,2.6026026026026026,1280x720
1,SALUDOS,SALUDOS,1/SALUDOS/SALUDOS.mp4,29.97,60,1280,720,2.002002002002002,1280x720
1,SALUDOS,HOLA,1/SALUDOS/HOLA.mp4,29.97,74,1280,720,2.469135802469136,1280x720
1,SALUDOS,CHAU,1/SALUDOS/CHAU.mp4,29.97,56,1280,720,1.8685352018685353,1280x720
1,SALUDOS,PERMISO,1/SALUDOS/PERMISO.mp4,29.97,85,1280,720,2.8361695028361695,1280x720
1,SALUDOS,BUENAS_TARDES,1/SALUDOS/BUENAS_TARDES.mp4,29.97,92,1280,720,3.0697364030697365,1280x720
1,SALUDOS,GRACIAS,1/SALUDOS/GRACIAS.mp4,29.97,78,1280,720,2.6026026026026026,1280x720
1,SALUDOS,BUENAS_NOCHES,1/SALUDOS/BUENAS_NOCHES.mp4,29.97,82,1280,720,2.7360694027360695,1280x720
1,SALUDOS,POR_FAVOR,1/SALUDOS/POR_FAVOR.mp4,29.97,93,1280,720,3.1031031031031033,1280x720
1,SALUDOS,CÓMO_ESTÁS,1/SALUDOS/CÓMO_ESTÁS.mp4,29.97,95,1280,720,3.1698365031698366,1280x720
1,SALUDOS,ESTOY_BIEN,1/SALUDOS/ESTOY_BIEN.mp4,29.97,88,1280,720,2.9362696029362696,1280x720
1,SALUDOS,PUEDO,1/SALUDOS/PUEDO.mp4,29.97,56,1280,720,1.8685352018685353,1280x720
1,SALUDOS,NO_PUEDO,1/SALUDOS/NO_PUEDO.mp4,29.97,72,1280,720,2.4024024024024024,1280x720
1,SALUDOS,BUENOS_DÍAS,1/SALUDOS/BUENOS_DÍAS.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
1,SALUDOS,MAL,1/SALUDOS/MAL.mp4,29.97,90,1280,720,3.0030030030030033,1280x720
1,SALUDOS,NOMBRE,1/SALUDOS/NOMBRE.mp4,29.97,78,1280,720,2.6026026026026026,1280x720
1,SALUDOS,NO,1/SALUDOS/NO.mp4,29.97,67,1280,720,2.235568902235569,1280x720
1,SALUDOS,LO_SIENTO,1/SALUDOS/LO_SIENTO.mp4,29.97,108,1280,720,3.6036036036036037,1280x720
1,SALUDOS,TE_AMO,1/SALUDOS/TE_AMO.mp4,29.97,75,1280,720,2.5025025025025025,1280x720
1,SALUDOS,SÍ,1/SALUDOS/SÍ.mp4,29.97,76,1280,720,2.5358692025358693,1280x720
1,SALUDOS,MÁS_O_MENOS,1/SALUDOS/MÁS_O_MENOS.mp4,29.97,74,1280,720,2.469135802469136,1280x720
1,SUSTANTIVOS,SUSTANTIVOS,1/SUSTANTIVOS/SUSTANTIVOS.mp4,29.97,96,1280,720,3.2032032032032034,1280x720
1,SUSTANTIVOS,MESA,1/SUSTANTIVOS/MESA.mp4,29.97,102,1280,720,3.4034034034034035,1280x720
1,SUSTANTIVOS,SILLA,1/SUSTANTIVOS/SILLA.mp4,29.97,82,1280,720,2.7360694027360695,1280x720
1,SUSTANTIVOS,PUERTA,1/SUSTANTIVOS/PUERTA.mp4,29.97,72,1280,720,2.4024024024024024,1280x720
1,SUSTANTIVOS,TELÉFONO,1/SUSTANTIVOS/TELÉFONO.mp4,29.97,55,1280,720,1.8351685018351687,1280x720
1,SUSTANTIVOS,FAX,1/SUSTANTIVOS/FAX.mp4,29.97,61,1280,720,2.0353687020353686,1280x720
1,SUSTANTIVOS,PELOTA,1/SUSTANTIVOS/PELOTA.mp4,29.97,84,1280,720,2.8028028028028027,1280x720
1,SUSTANTIVOS,TELEVISOR,1/SUSTANTIVOS/TELEVISOR.mp4,29.97,58,1280,720,1.9352686019352687,1280x720
1,SUSTANTIVOS,TENEDOR,1/SUSTANTIVOS/TENEDOR.mp4,29.97,70,1280,720,2.335669002335669,1280x720
1,SUSTANTIVOS,HELADERA,1/SUSTANTIVOS/HELADERA.mp4,29.97,106,1280,720,3.5368702035368704,1280x720
1,SUSTANTIVOS,CUCHILLO,1/SUSTANTIVOS/CUCHILLO.mp4,29.97,77,1280,720,2.569235902569236,1280x720
1,SUSTANTIVOS,CUCHARA,1/SUSTANTIVOS/CUCHARA.mp4,29.97,84,1280,720,2.8028028028028027,1280x720
1,SUSTANTIVOS,TAZA,1/SUSTANTIVOS/TAZA.mp4,29.97,78,1280,720,2.6026026026026026,1280x720
1,SUSTANTIVOS,PLATO,1/SUSTANTIVOS/PLATO.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
1,SUSTANTIVOS,CAMA,1/SUSTANTIVOS/CAMA.mp4,29.97,79,1280,720,2.6359693026359694,1280x720
1,SUSTANTIVOS,FRAZADA,1/SUSTANTIVOS/FRAZADA.mp4,29.97,108,1280,720,3.6036036036036037,1280x720
1,SUSTANTIVOS,REGLA,1/SUSTANTIVOS/REGLA.mp4,29.97,109,1280,720,3.6369703036369705,1280x720
1,SUSTANTIVOS,PAPEL,1/SUSTANTIVOS/PAPEL.mp4,29.97,73,1280,720,2.4357691024357693,1280x720
1,SUSTANTIVOS,SÁBANA,1/SUSTANTIVOS/SÁBANA.mp4,29.97,126,1280,720,4.2042042042042045,1280x720
1,SUSTANTIVOS,PIZARRA,1/SUSTANTIVOS/PIZARRA.mp4,29.97,134,1280,720,4.471137804471138,1280x720
1,SUSTANTIVOS,LIBRO,1/SUSTANTIVOS/LIBRO.mp4,29.97,98,1280,720,3.2699366032699366,1280x720
1,SUSTANTIVOS,LÁPIZ,1/SUSTANTIVOS/LÁPIZ.mp4,29.97,85,1280,720,2.8361695028361695,1280x720
1,SUSTANTIVOS,BORRADOR,1/SUSTANTIVOS/BORRADOR.mp4,29.97,130,1280,720,4.337671004337671,1280x720
1,TIEMPO,TIEMPO,1/TIEMPO/TIEMPO.mp4,29.97,67,1280,720,2.235568902235569,1280x720
1,TIEMPO,MES,1/TIEMPO/MES.mp4,29.97,73,1280,720,2.4357691024357693,1280x720
1,TIEMPO,DIA,1/TIEMPO/DIA.mp4,29.97,79,1280,720,2.6359693026359694,1280x720
1,TIEMPO,SEMANA,1/TIEMPO/SEMANA.mp4,29.97,68,1280,720,2.2689356022689355,1280x720
1,TIEMPO,AYER,1/TIEMPO/AYER.mp4,29.97,64,1280,720,2.135468802135469,1280x720
1,TIEMPO,ANTEAYER,1/TIEMPO/ANTEAYER.mp4,29.97,82,1280,720,2.7360694027360695,1280x720
1,TIEMPO,HOY,1/TIEMPO/HOY.mp4,29.97,50,1280,720,1.6683350016683351,1280x720
1,TIEMPO,AHORA,1/TIEMPO/AHORA.mp4,29.97,49,1280,720,1.6349683016349683,1280x720
1,TIEMPO,MAÑANA,1/TIEMPO/MAÑANA.mp4,29.97,60,1280,720,2.002002002002002,1280x720
1,TIEMPO,FECHA,1/TIEMPO/FECHA.mp4,29.97,75,1280,720,2.5025025025025025,1280x720
1,TIEMPO,PASADO_MAÑANA,1/TIEMPO/PASADO_MAÑANA.mp4,29.97,72,1280,720,2.4024024024024024,1280x720
1,TIEMPO,AÑO,1/TIEMPO/AÑO.mp4,29.97,70,1280,720,2.335669002335669,1280x720
1,VERBOS,VERBOS,1/VERBOS/VERBOS.mp4,29.97,81,1280,720,2.7027027027027026,1280x720
1,VERBOS,CAMBIAR,1/VERBOS/CAMBIAR.mp4,29.97,88,1280,720,2.9362696029362696,1280x720
1,VERBOS,CONSTRUIR,1/VERBOS/CONSTRUIR.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
1,VERBOS,COCINAR,1/VERBOS/COCINAR.mp4,29.97,68,1280,720,2.2689356022689355,1280x720
1,VERBOS,COMPRAR,1/VERBOS/COMPRAR.mp4,29.97,84,1280,720,2.8028028028028027,1280x720
1,VERBOS,VENDER,1/VERBOS/VENDER.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
1,VERBOS,APRENDER,1/VERBOS/APRENDER.mp4,29.97,82,1280,720,2.7360694027360695,1280x720
1,VERBOS,ABRIR,1/VERBOS/ABRIR.mp4,29.97,77,1280,720,2.569235902569236,1280x720
1,VERBOS,HABLAR,1/VERBOS/HABLAR.mp4,29.97,84,1280,720,2.8028028028028027,1280x720
1,VERBOS,COMER,1/VERBOS/COMER.mp4,29.97,70,1280,720,2.335669002335669,1280x720
1,VERBOS,QUERER,1/VERBOS/QUERER.mp4,29.97,77,1280,720,2.569235902569236,1280x720
1,VERBOS,DIBUJAR,1/VERBOS/DIBUJAR.mp4,29.97,98,1280,720,3.2699366032699366,1280x720
1,VERBOS,COPIAR,1/VERBOS/COPIAR.mp4,29.97,78,1280,720,2.6026026026026026,1280x720
1,VERBOS,PEDIR,1/VERBOS/PEDIR.mp4,29.97,81,1280,720,2.7027027027027026,1280x720
1,VERBOS,ESCRIBIR,1/VERBOS/ESCRIBIR.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
1,VERBOS,VER,1/VERBOS/VER.mp4,29.97,95,1280,720,3.1698365031698366,1280x720
1,VERBOS,PREPARAR,1/VERBOS/PREPARAR.mp4,29.97,95,1280,720,3.1698365031698366,1280x720
1,VERBOS,VENIR,1/VERBOS/VENIR.mp4,29.97,80,1280,720,2.6693360026693362,1280x720
1,VERBOS,IR,1/VERBOS/IR.mp4,29.97,80,1280,720,2.6693360026693362,1280x720
1,VERBOS,PRACTICAR,1/VERBOS/PRACTICAR.mp4,29.97,96,1280,720,3.2032032032032034,1280x720
1,VERBOS,DORMIR,1/VERBOS/DORMIR.mp4,29.97,92,1280,720,3.0697364030697365,1280x720
1,VERBOS,PINTAR,1/VERBOS/PINTAR.mp4,29.97,102,1280,720,3.4034034034034035,1280x720
1,VERBOS,COMPRENDER,1/VERBOS/COMPRENDER.mp4,29.97,83,1280,720,2.7694361027694363,1280x720
1,VERBOS,ATENDER,1/VERBOS/ATENDER.mp4,29.97,96,1280,720,3.2032032032032034,1280x720
1,VERBOS,AYUDAR(OPCIÓN_A),1/VERBOS/AYUDAR(OPCIÓN_A).mp4,29.97,96,1280,720,3.2032032032032034,1280x720
1,VERBOS,AYUDAR(OPCIÓN_B),1/VERBOS/AYUDAR(OPCIÓN_B).mp4,29.97,104,1280,720,3.4701368034701368,1280x720
1,VERBOS,PRESTAR(OPCIÓN_A),1/VERBOS/PRESTAR(OPCIÓN_A).mp4,29.97,89,1280,720,2.9696363029696364,1280x720
1,VERBOS,PRESTAR(OPCIÓN_B),1/VERBOS/PRESTAR(OPCIÓN_B).mp4,29.97,92,1280,720,3.0697364030697365,1280x720
1,VERDURAS,VERDURAS,1/VERDURAS/VERDURAS.mp4,29.97,92,1280,720,3.0697364030697365,1280x720
1,VERDURAS,TOMATE,1/VERDURAS/TOMATE.mp4,29.97,80,1280,720,2.6693360026693362,1280x720
1,VERDURAS,CEBOLLA,1/VERDURAS/CEBOLLA.mp4,29.97,65,1280,720,2.1688355021688355,1280x720
1,VERDURAS,ZANAHORIA,1/VERDURAS/ZANAHORIA.mp4,29.97,53,1280,720,1.7684351017684352,1280x720
1,VERDURAS,PAPA,1/VERDURAS/PAPA.mp4,29.97,69,1280,720,2.3023023023023024,1280x720
2,ADVERBIOS DE LUGAR,ADVERBIOS_DE_LUGAR,2/ADVERBIOS DE LUGAR/ADVERBIOS_DE_LUGAR.mp4,29.97,167,1280,720,5.572238905572239,1280x720
2,ADVERBIOS DE LUGAR,ATRÁS,2/ADVERBIOS DE LUGAR/ATRÁS.mp4,29.97,95,1280,720,3.1698365031698366,1280x720
2,ADVERBIOS DE LUGAR,DETRÁS,2/ADVERBIOS DE LUGAR/DETRÁS.mp4,29.97,122,1280,720,4.070737404070737,1280x720
2,ADVERBIOS DE LUGAR,DENTRO,2/ADVERBIOS DE LUGAR/DENTRO.mp4,29.97,113,1280,720,3.7704371037704374,1280x720
2,ADVERBIOS DE LUGAR,FUERA,2/ADVERBIOS DE LUGAR/FUERA.mp4,29.97,110,1280,720,3.6703370036703373,1280x720
2,ADVERBIOS DE LUGAR,DELANTE,2/ADVERBIOS DE LUGAR/DELANTE.mp4,29.97,100,1280,720,3.3366700033366703,1280x720
2,ADVERBIOS DE LUGAR,AL_LADO,2/ADVERBIOS DE LUGAR/AL_LADO.mp4,29.97,94,1280,720,3.1364698031364697,1280x720
2,ADVERBIOS DE LUGAR,ENFRENTE,2/ADVERBIOS DE LUGAR/ENFRENTE.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
2,ADVERBIOS DE LUGAR,ALLÁ,2/ADVERBIOS DE LUGAR/ALLÁ.mp4,29.97,95,1280,720,3.1698365031698366,1280x720
2,ADVERBIOS DE LUGAR,ALLÍ,2/ADVERBIOS DE LUGAR/ALLÍ.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
2,ADVERBIOS DE LUGAR,AQUÍ,2/ADVERBIOS DE LUGAR/AQUÍ.mp4,29.97,77,1280,720,2.569235902569236,1280x720
2,ANIMALES II,TIBURÓN,2/ANIMALES II/TIBURÓN.mp4,29.97,65,1280,720,2.1688355021688355,1280x720
2,ANIMALES II,BÚHO,2/ANIMALES II/BÚHO.mp4,29.97,77,1280,720,2.569235902569236,1280x720
2,ANIMALES II,PAVO_REAL,2/ANIMALES II/PAVO_REAL.mp4,29.97,89,1280,720,2.9696363029696364,1280x720
2,ANIMALES II,RATÓN,2/ANIMALES II/RATÓN.mp4,29.97,84,1280,720,2.8028028028028027,1280x720
2,ANIMALES II,ARDILLA,2/ANIMALES II/ARDILLA.mp4,29.97,84,1280,720,2.8028028028028027,1280x720
2,ANIMALES II,RATA,2/ANIMALES II/RATA.mp4,29.97,79,1280,720,2.6359693026359694,1280x720
2,ANIMALES II,SAPO,2/ANIMALES II/SAPO.mp4,29.97,63,1280,720,2.1021021021021022,1280x720
2,ANIMALES II,CHIVO,2/ANIMALES II/CHIVO.mp4,29.97,92,1280,720,3.0697364030697365,1280x720
2,ANIMALES II,PALOMA,2/ANIMALES II/PALOMA.mp4,29.97,93,1280,720,3.1031031031031033,1280x720
2,ANIMALES II,ELEFANTE,2/ANIMALES II/ELEFANTE.mp4,29.97,67,1280,720,2.235568902235569,1280x720
2,ANIMALES II,AVES,2/ANIMALES II/AVES.mp4,29.97,87,1280,720,2.902902902902903,1280x720
2,ANIMALES II,RINOCERONTE,2/ANIMALES II/RINOCERONTE.mp4,29.97,74,1280,720,2.469135802469136,1280x720
2,ANIMALES II,LAGARTIJA,2/ANIMALES II/LAGARTIJA.mp4,29.97,76,1280,720,2.5358692025358693,1280x720
2,ANIMALES II,BOA,2/ANIMALES II/BOA.mp4,29.97,115,1280,720,3.8371705038371706,1280x720
2,ANIMALES II,JIRAFA,2/ANIMALES II/JIRAFA.mp4,29.97,77,1280,720,2.569235902569236,1280x720
2,ANIMALES II,MARIPOSA,2/ANIMALES II/MARIPOSA.mp4,29.97,89,1280,720,2.9696363029696364,1280x720
2,ANIMALES II,LEÓN,2/ANIMALES II/LEÓN.mp4,29.97,78,1280,720,2.6026026026026026,1280x720
2,ANIMALES II,LEOPARDO,2/ANIMALES II/LEOPARDO.mp4,29.97,69,1280,720,2.3023023023023024,1280x720
2,ANIMALES II,MONO,2/ANIMALES II/MONO.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
2,ANIMALES II,BURRO,2/ANIMALES II/BURRO.mp4,29.97,75,1280,720,2.5025025025025025,1280x720
2,ANIMALES II,RANA,2/ANIMALES II/RANA.mp4,29.97,119,1280,720,3.9706373039706375,1280x720
2,ANIMALES II,ARAÑA,2/ANIMALES II/ARAÑA.mp4,29.97,79,1280,720,2.6359693026359694,1280x720
2,ANIMALES II,DELFÍN,2/ANIMALES II/DELFÍN.mp4,29.97,85,1280,720,2.8361695028361695,1280x720
2,COLORES II,VERDE_OLIVO,2/COLORES II/VERDE_OLIVO.mp4,29.97,104,1280,720,3.4701368034701368,1280x720
2,COLORES II,CREMA,2/COLORES II/CREMA.mp4,29.97,76,1280,720,2.5358692025358693,1280x720
2,COLORES II,VERDE_FOSFORESCENTE,2/COLORES II/VERDE_FOSFORESCENTE.mp4,29.97,90,1280,720,3.0030030030030033,1280x720
2,COLORES II,GUINDO,2/COLORES II/GUINDO.mp4,29.97,69,1280,720,2.3023023023023024,1280x720
2,COLORES II,VERDE_CLARO,2/COLORES II/VERDE_CLARO.mp4,29.97,111,1280,720,3.7037037037037037,1280x720
2,COLORES II,PLATEADO,2/COLORES II/PLATEADO.mp4,29.97,80,1280,720,2.6693360026693362,1280x720
2,COLORES II,PLOMO,2/COLORES II/PLOMO.mp4,29.97,69,1280,720,2.3023023023023024,1280x720
2,COLORES II,DORADO,2/COLORES II/DORADO.mp4,29.97,75,1280,720,2.5025025025025025,1280x720
2,COLORES II,AZUL_MARINO,2/COLORES II/AZUL_MARINO.mp4,29.97,124,1280,720,4.137470804137471,1280x720
2,COLORES II,MORADO,2/COLORES II/MORADO.mp4,29.97,65,1280,720,2.1688355021688355,1280x720
2,COLORES II,NARANJA_FOSFORESCENTE,2/COLORES II/NARANJA_FOSFORESCENTE.mp4,29.97,103,1280,720,3.4367701034367704,1280x720
2,COLORES II,GRIS,2/COLORES II/GRIS.mp4,29.97,66,1280,720,2.2022022022022023,1280x720
2,COLORES II,AMARILLO_FOSFORESCENTE,2/COLORES II/AMARILLO_FOSFORESCENTE.mp4,29.97,93,1280,720,3.1031031031031033,1280x720
2,COLORES II,CELESTE_PASTEL,2/COLORES II/CELESTE_PASTEL.mp4,29.97,118,1280,720,3.9372706039372707,1280x720
2,CONTINENTES,CONTINENTES,2/CONTINENTES/CONTINENTES.mp4,29.97,142,1280,720,4.738071404738071,1280x720
2,CONTINENTES,OCEANIA,2/CONTINENTES/OCEANIA.mp4,29.97,120,1280,720,4.004004004004004,1280x720
2,CONTINENTES,ASIA,2/CONTINENTES/ASIA.mp4,29.97,97,1280,720,3.2365699032365702,1280x720
2,CONTINENTES,AMÉRICA,2/CONTINENTES/AMÉRICA.mp4,29.97,104,1280,720,3.4701368034701368,1280x720
2,CONTINENTES,NORTEAMÉRICA,2/CONTINENTES/NORTEAMÉRICA.mp4,29.97,112,1280,720,3.7370704037370706,1280x720
2,CONTINENTES,CENTROAMÉRICA,2/CONTINENTES/CENTROAMÉRICA.mp4,29.97,128,1280,720,4.270937604270938,1280x720
2,CONTINENTES,SUDAMÉRICA,2/CONTINENTES/SUDAMÉRICA.mp4,29.97,97,1280,720,3.2365699032365702,1280x720
2,CONTINENTES,EUROPA,2/CONTINENTES/EUROPA.mp4,29.97,105,1280,720,3.5035035035035036,1280x720
2,CONTINENTES,ÁFRICA,2/CONTINENTES/ÁFRICA.mp4,29.97,103,1280,720,3.4367701034367704,1280x720
2,EDUCACIÓN,EDUCACIÓN,2/EDUCACIÓN/EDUCACIÓN.mp4,29.97,105,1280,720,3.5035035035035036,1280x720
2,EDUCACIÓN,EDUCACIÓN_BILINGUE,2/EDUCACIÓN/EDUCACIÓN_BILINGUE.mp4,29.97,151,1280,720,5.038371705038372,1280x720
2,EDUCACIÓN,ESCUELA_NOCTURNA,2/EDUCACIÓN/ESCUELA_NOCTURNA.mp4,29.97,114,1280,720,3.803803803803804,1280x720
2,EDUCACIÓN,AIMARA,2/EDUCACIÓN/AIMARA.mp4,29.97,81,1280,720,2.7027027027027026,1280x720
2,EDUCACIÓN,QUECHUA,2/EDUCACIÓN/QUECHUA.mp4,29.97,90,1280,720,3.0030030030030033,1280x720
2,EDUCACIÓN,INICIAL,2/EDUCACIÓN/INICIAL.mp4,29.97,102,1280,720,3.4034034034034035,1280x720
2,EDUCACIÓN,PRIMARIA,2/EDUCACIÓN/PRIMARIA.mp4,29.97,94,1280,720,3.1364698031364697,1280x720
2,EDUCACIÓN,SECUNDARIA,2/EDUCACIÓN/SECUNDARIA.mp4,29.97,100,1280,720,3.3366700033366703,1280x720
2,EDUCACIÓN,SUPERIOR,2/EDUCACIÓN/SUPERIOR.mp4,29.97,97,1280,720,3.2365699032365702,1280x720
2,EDUCACIÓN,CONVIVENCIA,2/EDUCACIÓN/CONVIVENCIA.mp4,29.97,94,1280,720,3.1364698031364697,1280x720
2,EDUCACIÓN,INTERCULTURALIDAD,2/EDUCACIÓN/INTERCULTURALIDAD.mp4,29.97,135,1280,720,4.504504504504505,1280x720
2,EDUCACIÓN,CULTURA,2/EDUCACIÓN/CULTURA.mp4,29.97,76,1280,720,2.5358692025358693,1280x720
2,EDUCACIÓN,BI_CULTURAL,2/EDUCACIÓN/BI_CULTURAL.mp4,29.97,134,1280,720,4.471137804471138,1280x720
2,EDUCACIÓN,GUARANÍ,2/EDUCACIÓN/GUARANÍ.mp4,29.97,115,1280,720,3.8371705038371706,1280x720
2,EDUCACIÓN ESPECIAL,EDUCACIÓN_ESPECIAL,2/EDUCACIÓN ESPECIAL/EDUCACIÓN_ESPECIAL.mp4,29.97,116,1280,720,3.8705372038705375,1280x720
2,EDUCACIÓN ESPECIAL,ADAPTACIÓN_CURRICULAR,2/EDUCACIÓN ESPECIAL/ADAPTACIÓN_CURRICULAR.mp4,29.97,129,1280,720,4.3043043043043046,1280x720
2,EDUCACIÓN ESPECIAL,DISCAPACIDAD_VISUAL,2/EDUCACIÓN ESPECIAL/DISCAPACIDAD_VISUAL.mp4,29.97,129,1280,720,4.3043043043043046,1280x720
2,EDUCACIÓN ESPECIAL,DISCAPACIDAD_AUDITIVA,2/EDUCACIÓN ESPECIAL/DISCAPACIDAD_AUDITIVA.mp4,29.97,117,1280,720,3.903903903903904,1280x720
2,EDUCACIÓN ESPECIAL,SORDO_CIEGO,2/EDUCACIÓN ESPECIAL/SORDO_CIEGO.mp4,29.97,87,1280,720,2.902902902902903,1280x720
2,EDUCACIÓN ESPECIAL,DIFICULTADES_DE_APRENDIZAJES,2/EDUCACIÓN ESPECIAL/DIFICULTADES_DE_APRENDIZAJES.mp4,29.97,117,1280,720,3.903903903903904,1280x720
2,EDUCACIÓN ESPECIAL,INCLUSIÓN,2/EDUCACIÓN ESPECIAL/INCLUSIÓN.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
2,EDUCACIÓN ESPECIAL,INTEGRACIÓN,2/EDUCACIÓN ESPECIAL/INTEGRACIÓN.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
2,FAMILIA II,PRIMO,2/FAMILIA II/PRIMO.mp4,29.97,67,1280,720,2.235568902235569,1280x720
2,FAMILIA II,PRIMA,2/FAMILIA II/PRIMA.mp4,29.97,63,1280,720,2.1021021021021022,1280x720
2,FAMILIA II,SUEGRO,2/FAMILIA II/SUEGRO.mp4,29.97,89,1280,720,2.9696363029696364,1280x720
2,FAMILIA II,SUEGRA,2/FAMILIA II/SUEGRA.mp4,29.97,86,1280,720,2.8695362028695364,1280x720
2,FAMILIA II,YERNO,2/FAMILIA II/YERNO.mp4,29.97,83,1280,720,2.7694361027694363,1280x720
2,FAMILIA II,NUERA,2/FAMILIA II/NUERA.mp4,29.97,79,1280,720,2.6359693026359694,1280x720
2,FAMILIA II,CUÑADO,2/FAMILIA II/CUÑADO.mp4,29.97,63,1280,720,2.1021021021021022,1280x720
2,FAMILIA II,CUÑADA,2/FAMILIA II/CUÑADA.mp4,29.97,66,1280,720,2.2022022022022023,1280x720
2,FAMILIA II,AMIGA,2/FAMILIA II/AMIGA.mp4,29.97,90,1280,720,3.0030030030030033,1280x720
2,FAMILIA II,AMIGO,2/FAMILIA II/AMIGO.mp4,29.97,83,1280,720,2.7694361027694363,1280x720
2,FAMILIA II,ADOPTIVO,2/FAMILIA II/ADOPTIVO.mp4,29.97,69,1280,720,2.3023023023023024,1280x720
2,FAMILIA II,ENAMORADO,2/FAMILIA II/ENAMORADO.mp4,29.97,69,1280,720,2.3023023023023024,1280x720
2,FAMILIA II,NOVIO,2/FAMILIA II/NOVIO.mp4,29.97,91,1280,720,3.0363697030363697,1280x720
2,FAMILIA II,SOBRINO,2/FAMILIA II/SOBRINO.mp4,29.97,72,1280,720,2.4024024024024024,1280x720
2,FAMILIA II,SOBRINA,2/FAMILIA II/SOBRINA.mp4,29.97,72,1280,720,2.4024024024024024,1280x720
2,FAMILIA II,ADULTO,2/FAMILIA II/ADULTO.mp4,29.97,79,1280,720,2.6359693026359694,1280x720
2,FAMILIA II,JOVEN,2/FAMILIA II/JOVEN.mp4,29.97,72,1280,720,2.4024024024024024,1280x720
2,FAMILIA II,NINA,2/FAMILIA II/NINA.mp4,29.97,78,1280,720,2.6026026026026026,1280x720
